date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-04-05,-0.0236617,-0.0058376999999999995,-0.017824,0.35,0.000175,-0.017999,1,Short-Term Reversal
1993-04-06,-0.0058518,0.010982499999999997,-0.016834299999999996,0.44999999999999996,0.000225,-0.017059299999999996,1,Short-Term Reversal
1993-04-07,-0.06276820000000001,-0.004993,-0.05777520000000001,0.4,0.0002,-0.05797520000000001,1,Short-Term Reversal
1993-04-08,0.050261299999999995,0.0149001,0.035361199999999995,0.35,0.000175,0.035186199999999994,1,Short-Term Reversal
1993-04-12,0.012318600000000002,-0.0102775,0.0225961,0.55,0.000275,0.0223211,1,Short-Term Reversal
1993-04-13,0.008612,-0.0100592,0.0186712,0.5,0.00025,0.0184212,1,Short-Term Reversal
1993-04-14,0.004356099999999998,-0.0054301,0.009786199999999998,0.45,0.000225,0.009561199999999999,1,Short-Term Reversal
1993-04-15,0.0025408,0.0011860999999999996,0.0013547000000000006,0.5,0.00025,0.0011047000000000006,1,Short-Term Reversal
1993-04-16,0.0022550000000000005,-0.00038639999999999996,0.0026414000000000003,0.65,0.000325,0.0023164000000000006,1,Short-Term Reversal
1993-04-19,0.0046267,-0.009346499999999999,0.013973199999999998,0.6,0.0003,0.013673199999999998,1,Short-Term Reversal
1993-04-20,-0.0033248,0.004401799999999999,-0.007726599999999999,0.55,0.000275,-0.0080016,1,Short-Term Reversal
1993-04-21,-0.0016963,-0.001865499999999999,0.00016919999999999913,0.5,0.00025,-8.080000000000088e-05,1,Short-Term Reversal
1993-04-22,-0.0069826,-0.0112319,0.004249299999999999,0.45,0.000225,0.004024299999999999,1,Short-Term Reversal
1993-04-23,-0.036000399999999995,-0.0034254,-0.03257499999999999,0.44999999999999996,0.000225,-0.032799999999999996,1,Short-Term Reversal
1993-04-26,0.0263038,-0.0034769000000000006,0.0297807,0.30000000000000004,0.00015000000000000001,0.0296307,1,Short-Term Reversal
1993-04-27,0.0186946,0.008803700000000001,0.009890899999999998,0.45,0.000225,0.009665899999999998,1,Short-Term Reversal
